加速差劲		加速较慢	加速不错	加速很快	高速不稳	路感差	指向差	高速稳定	导航差	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好
悬架减震好评		悬架偏软	内饰不好看	操控不好	导航好用	视野不好	避震硬朗	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	操控好	做工好	设计不好	车漆质量好	空间效果好	动力非常好	尾灯好看	启停不好用
日间行车灯差		日行灯好看	日行灯难看	空间、	空间宽裕	刹车不好	刹车灵敏	路感差	空间一般	油门刹车灵敏	内饰用料差	刹车软	空间效果好	空间不够用	刹车平顺	空间够用	空间很大	空间灵活	大灯亮	空间不错	空间够大
悬架减震出色		悬架偏软	避震硬朗	避震偏硬	避震软	避震硬	避震太软	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞
内饰不简约		内饰不错	内饰不好看	内饰简洁	内饰用料差	内饰不够豪华	内饰豪华	内饰用料好	内饰好看	操控不好	视野不好	设计不好看	动力不平顺	内饰质感不错	刹车不好	高速不稳	导航不错	内饰用料不好	座椅不灵活	设计不好	座椅不舒服
动力优秀		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	动力非常好	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	油门适中	油门灵敏	视野宽敞	视野不好
储物空间设计合理		储物空间合理	储物空间够用	储物空间很少	储物空间鸡肋	储物空间大	储物空间少	设计合理	储物空间小	空间、	空间宽裕	按键布局合理	门板储物空间大	空间一般	设计不好	按键布局不合理	横向空间小	空间效果好	前排空间够用	空间不够用	前排空间不错
内饰颜色耐看		内饰不好看	内饰好看	内饰不错	内饰质感不错	内饰用料不好	内饰用料差	内饰不够豪华	内饰做工不好	内饰做工很好	内饰豪华	内饰做工不错	内饰设计不错	内饰用料好	内饰简洁	屁股难看	设计不好看	前脸好看	日行灯好看	尾灯好看	日行灯难看
悬架减震好		悬架偏软	操控不好	视野不好	隔音好	刹车性能好	刹车不好	操控好	做工好	设计不好	车漆质量好	空间效果好	动力非常好	操控很好	用料不好	座椅用料好	空调效果好	隔音不好	屏幕好	内饰用料好	氛围灯不好
空间紧张		空间、	空间宽裕	空间一般	空间够用	空间很大	空间灵活	空间不错	空间够大	空间舒适	空间勾搭	空间小	空间较小	空间很小	空间效果好	空间不够用	空间不灵活	内饰不错	配置很高	屁股难看	操控不好
钣金做工细腻		做工好	做工讲究	内饰做工不好	内饰做工很好	做工不错	内饰做工不错	外观做工不错	做工粗糙	外观做工不精细	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足
储物空间设计不合理		储物空间合理	储物空间够用	储物空间很少	储物空间鸡肋	储物空间大	储物空间少	设计合理	储物空间小	设计不好看	设计不好	按键布局不合理	空间不够用	前排空间不错	后排空间不大	空间不错	内饰设计不错	设计不灵活	头部空间不错	空间不灵活	空间、
油门踏板轻重不合适		油门重	油门很轻	门板储物格鸡肋	油门适中	油门灵敏	门板储物空间大	油门刹车灵敏	按键布局不合理	油门响应慢	油门响应积极	油门偏沉	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细	动力不平顺	内饰质感不错	刹车不好
高速动力差		高速不稳	高速稳定	高速油耗高	动力充足	发动机抖	路感差	加速较慢	内饰用料差	动力不足	变速箱不行	动力满意	动力偏弱	动力够用	动力不错	动力很弱	用料略差	指向差	越野能力强	通过性差	加速不错
后备厢空间紧张		后备厢空间够大	后备厢空间够用	后备厢空间很大	后备厢空间比较小	后排空间不大	后排空间够大	后备厢开口大	后备厢功能较少	后排空间小	后排空间很大	后备厢比较小	后备厢储物空间少	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小
加速出色		加速较慢	加速不错	加速很快	高速不稳	高速稳定	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰
前排空间宽敞		前排空间够用	前排空间不错	前排空间偏小	前排空间够大	空间宽裕	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	视野宽敞	驾驶位宽敞	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间够用	空间很大
起步还不错		内饰不错	起步平稳	导航不错	起步很快	动力不错	做工不错	空间不错	起步偏慢	起步快	发动机不错	氛围灯不错	前脸不错	加速不错	起步慢	操控不错	配置不错	操控不好	视野不好	内饰质感不错	刹车不好
侧滑门差劲		油门适中	油门灵敏	路感差	油门重	侧倾较大	油门偏沉	用料略差	油门很轻	指向差	通过性差	导航差	车门异响	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好	导航好用
前备厢空间紧凑		后备厢空间够大	后备厢空间够用	后备厢空间很大	前排空间够用	前排空间不错	前排空间偏小	后备厢空间比较小	前排空间够大	空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间够用	后排空间不大	空间很大	空间灵活	后排空间够大
第二排座椅舒适		后排座椅舒服	后排座椅难受	座椅舒服	座椅灵活	座椅偏硬	座椅不舒服	后排舒服	空间舒适	第三排空间挤	底盘舒适	后排压抑	操控比较舒服	座椅不灵活	前排空间够用	后排支撑够	座椅不够舒服	前排空间不错	前排空间偏小	后排空间不大	后排无隆起
运动模式动力足够		动力充足	发动机抖动	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	发动机抖	轮胎抓地力强	动力输出平顺	后排支撑够	动力非常好	发动机噪音大	发动机稳定	方向盘抖动	发动机不错	越野能力强	新车味道大
高速动力满意		动力满意	动力充足	高速不稳	动力不足	油耗很满意	动力偏弱	动力够用	动力不错	动力很弱	油耗满意	高速稳定	高速油耗高	动力不平顺	发动机抖动	发动机抖	加速较慢	变速箱不行	动力非常好	发动机稳定	变速箱响应慢
高速行驶省电		高速不稳	省电	高速稳定	高速油耗高	日行灯好看	加速较慢	变速箱不行	日行灯难看	变速箱响应慢	避震行程长	加速不错	加速很快	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好
第一排头顶空间狭窄		后排头部空间小	第三排空间挤	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	头部空间不错	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	门板储物空间大	储物空间合理
转向灵活性好		转向灵活	转向力度适中	座椅灵活	转向很沉	转向不精准	方向盘手感好	避震支撑性好	转向精准	空间灵活	转向轻盈	转向沉稳	转向较轻	转向性能不行	转向手感不错	转向偏沉	通过性好	操控不好	油门灵敏	视野不好	隔音好
前排腰部支撑差劲		后排支撑够	前排空间够用	后排头部空间小	前排空间不错	前排空间偏小	避震支撑性好	前排空间够大	主驾头部空间太小	前脸好看	后排压抑	头部	路感差	前脸霸气	内饰用料差	主驾头部空间小	后排舒服	后排座椅难受	后排空间不大	后排无隆起	后排空间够大
内饰做工差劲		内饰做工不好	内饰做工很好	内饰做工不错	内饰用料差	内饰不错	内饰不好看	内饰质感不错	做工好	内饰用料不好	内饰不够豪华	做工讲究	内饰豪华	做工不错	内饰设计不错	内饰用料好	外观做工不错	内饰好看	内饰简洁	做工粗糙	外观做工不精细
自适应巡航好评		导航好用	内饰不好看	操控不好	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	音响效果不好	操控好	做工好	导航不错	内饰用料不好	设计不好	车漆质量好	空间效果好	动力非常好	空调效果不好
钣金薄		铁皮薄	空间、	隔音好	丰富	油耗	头部	路感差	操控好	油门重	省电	做工好	油箱大	车漆偏薄	灯光暗	刹车软	邮箱小	路感	噪音小	有异响	李芮
换档平顺		刹车平顺	动力不平顺	起步平稳	过弯平稳	车尾平庸	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰
车头灯设计不好		设计不好	设计不好看	内饰设计不错	氛围灯不好	中控设计好	操控不好	视野不好	刹车不好	音响效果不好	车头漂亮	内饰用料不好	车漆质量好	空调效果不好	内饰做工不好	设计好看	用料不好	车头霸气	避震效果不好	车头小气	方向盘手感不好
第一排腿部支撑合理		后排支撑够	按键布局合理	储物空间合理	按键布局不合理	后排头部空间小	避震支撑性好	第三排空间挤	设计合理	主驾头部空间太小	后排压抑	头部	主驾头部空间小	前排空间够用	后排舒服	前排空间不错	后排座椅难受	前排空间偏小	后排空间不大	后排无隆起	后排空间够大
发动机介入不平顺		动力不平顺	发动机不错	发动机抖动	发动机抖	动力输出平顺	发动机噪音大	发动机稳定	动力不足	刹车平顺	动力不错	变速箱换挡平顺	内饰不错	内饰不好看	操控不好	动力充足	视野不好	设计不好看	外观做工不精细	内饰质感不错	起步平稳
后排腿部空间狭窄		后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	主驾头部空间太小	主驾头部空间小	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	头部空间不错	空间、	空间宽裕	后排压抑	储物空间够用
高速动力不好		高速不稳	动力不足	动力不错	操控不好	动力充足	视野不好	动力不平顺	刹车不好	音响效果不好	内饰用料不好	设计不好	变速箱不行	动力满意	动力非常好	空调效果不好	内饰做工不好	动力偏弱	动力够用	用料不好	动力很弱
第一排腰部支撑还不错		后排支撑够	前排空间不错	头部空间不错	内饰不错	内饰质感不错	导航不错	后排头部空间小	后排空间不大	避震支撑性好	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	第三排空间挤	氛围灯不错	外观做工不错	前脸不错
后备厢空间紧凑		后备厢空间够大	后备厢空间够用	后备厢空间很大	后备厢空间比较小	后排空间不大	后排空间够大	后备厢开口大	后备厢功能较少	后排空间小	后排空间很大	后备厢比较小	后备厢储物空间少	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小
